MJD,Magnitude,Error,Facility,Filter,Observer
57880.167299999855,19.2906,0.1813,CTIO_KMTC19,KMT(I),KMT
57880.20681999996,18.8097,0.0624,CTIO_KMTC19,KMT(I),KMT
57880.26526999986,18.8288,0.079,CTIO_KMTC19,KMT(I),KMT
57882.123900000006,19.1978,0.1237,CTIO_KMTC19,KMT(I),KMT
57882.15310000023,18.7948,0.0679,CTIO_KMTC19,KMT(I),KMT
57882.19945000019,18.9024,0.1257,CTIO_KMTC19,KMT(I),KMT
57882.26698999992,19.2164,0.3797,CTIO_KMTC19,KMT(I),KMT
57882.31272999989,18.9045,0.0687,CTIO_KMTC19,KMT(I),KMT
57882.36200999981,19.0063,0.059,CTIO_KMTC19,KMT(I),KMT
57882.40977999987,19.0589,0.063,CTIO_KMTC19,KMT(I),KMT
57883.120370000135,19.1085,0.1428,CTIO_KMTC19,KMT(I),KMT
57883.14133000001,18.8512,0.0884,CTIO_KMTC19,KMT(I),KMT
57883.1940700002,18.9883,0.1109,CTIO_KMTC19,KMT(I),KMT
57883.23651000019,18.928,0.0934,CTIO_KMTC19,KMT(I),KMT
57883.27774999989,18.9884,0.1089,CTIO_KMTC19,KMT(I),KMT
